model,class,psnr,ssim,fsim,lpips
SharpXR,Viral,32.98381268378058,0.9053914546966553,0.9274133443832397,0.2172413021326065
SharpXR,Viral,32.800151499726134,0.8957012295722961,0.9247097969055176,0.2348894625902176
SharpXR,Viral,33.94827754989159,0.9089014530181885,0.9340236186981201,0.2347314953804016
SharpXR,Viral,34.50822117003586,0.9153221845626831,0.932320237159729,0.2699379026889801
SharpXR,Viral,34.936181532128415,0.9140896797180176,0.9269628524780273,0.24218443036079407
SharpXR,Viral,34.646359902615444,0.9196277260780334,0.9305640459060669,0.2392154335975647
SharpXR,Viral,33.786300435536084,0.8997354507446289,0.9249165654182434,0.27068251371383667
SharpXR,Viral,33.23214269855874,0.8998498916625977,0.9244350790977478,0.24144859611988068
SharpXR,Viral,33.490276676531025,0.8995517492294312,0.9265230298042297,0.23636630177497864
SharpXR,Viral,33.66709814474114,0.9116915464401245,0.9316463470458984,0.2187855988740921
SharpXR,Viral,35.8183971907347,0.9281633496284485,0.9373297095298767,0.3022928535938263
SharpXR,Viral,34.075746169444855,0.9084707498550415,0.9315126538276672,0.2418903112411499
SharpXR,Viral,34.19202246040215,0.9074946045875549,0.9278414249420166,0.2374766618013382
