arm,noise_level,psnr
arm_a_l2,mid,32.2258
arm_a_l2,mid,32.3921
arm_a_l2,mid,34.4223
arm_a_l2,mid,34.9812
arm_a_l2,mid,33.5059
arm_a_l2,mid,34.1975
arm_a_l2,mid,34.6222
arm_a_l2,mid,33.1949
arm_a_l2,mid,34.9884
arm_a_l2,mid,34.7115
arm_a_l2,mid,34.5107
arm_a_l2,mid,32.4813
arm_a_l2,mid,35.1124
arm_a_l2,mid,36.6418
arm_a_l2,mid,33.4551
arm_a_l2,mid,33.6209
arm_a_l2,mid,33.7707
arm_a_l2,mid,34.0058
arm_a_l2,mid,34.4358
arm_a_l2,mid,34.9346
arm_a_l2,mid,33.2897
arm_a_l2,mid,33.942
arm_a_l2,mid,33.5873
arm_a_l2,mid,33.3736
arm_a_l2,mid,34.383
arm_a_l2,mid,33.8248
arm_a_l2,mid,35.3376
arm_a_l2,mid,35.1975
arm_a_l2,mid,34.5697
arm_a_l2,mid,33.9575
arm_a_l2,mid,33.0551
arm_a_l2,mid,33.0919
arm_a_l2,mid,34.4542
arm_a_l2,mid,35.2766
arm_a_l2,mid,35.4061
arm_a_l2,mid,33.9159
arm_a_l2,mid,33.1007
arm_a_l2,mid,33.3386
arm_a_l2,mid,35.1543
arm_a_l2,mid,33.3256
arm_a_l2,mid,34.4108
arm_a_l2,mid,35.5947
arm_a_l2,mid,34.4794
arm_a_l2,mid,34.0136
arm_a_l2,mid,33.1888
arm_a_l2,mid,34.8982
arm_a_l2,mid,32.8329
arm_a_l2,mid,34.7736
arm_a_l2,mid,33.426
arm_a_l2,mid,35.2273
arm_a_l2,mid,34.0346
arm_a_l2,mid,33.7923
arm_a_l2,mid,33.7305
arm_a_l2,mid,35.3305
arm_a_l2,mid,34.7114
arm_a_l2,mid,35.7514
arm_a_l2,mid,33.5165
arm_a_l2,mid,35.7203
arm_a_l2,mid,35.2391
arm_a_l2,mid,35.7922
arm_a_l2,mid,34.9897
arm_a_l2,mid,35.3885
arm_a_l2,mid,34.7572
arm_a_l2,mid,35.6748
arm_a_l2,mid,34.8631
arm_a_l2,mid,33.4682
arm_a_l2,mid,34.342
arm_a_l2,mid,35.2736
arm_a_l2,mid,34.6087
arm_a_l2,mid,35.9247
arm_a_l2,mid,36.255
arm_a_l2,mid,36.0056
arm_a_l2,mid,33.6127
arm_a_l2,mid,36.0854
arm_a_l2,mid,35.5126
arm_a_l2,mid,34.2373
arm_a_l2,mid,34.305
arm_a_l2,mid,33.7451
arm_a_l2,mid,34.7667
arm_a_l2,mid,34.8669
arm_a_l2,mid,34.9392
arm_a_l2,mid,35.3644
arm_a_l2,mid,33.0067
arm_a_l2,mid,36.7298
arm_a_l2,mid,36.0932
arm_a_l2,mid,36.5253
arm_a_l2,mid,36.225
arm_a_l2,mid,36.0015
arm_a_l2,mid,34.3351
arm_a_l2,mid,35.444
arm_a_l2,mid,35.4223
arm_a_l2,mid,35.9047
arm_a_l2,mid,35.424
arm_a_l2,mid,36.0886
arm_a_l2,mid,36.3782
arm_a_l2,mid,34.228
arm_a_l2,mid,33.8983
arm_a_l2,mid,32.945
arm_a_l2,mid,34.5139
arm_a_l2,mid,34.8759
arm_a_l2,mid,35.0168
arm_a_l2,mid,36.0273
arm_a_l2,mid,35.417
arm_a_l2,mid,33.9835
arm_a_l2,mid,35.182
arm_a_l2,mid,33.3737
arm_a_l2,mid,36.1607
arm_a_l2,mid,34.2375
arm_a_l2,mid,34.1552
arm_a_l2,mid,35.6623
arm_a_l2,mid,34.6197
arm_a_l2,mid,35.7868
arm_a_l2,mid,34.6862
arm_a_l2,mid,34.0544
arm_a_l2,mid,36.0863
arm_a_l2,mid,35.2871
arm_a_l2,mid,34.5508
arm_a_l2,mid,35.6392
arm_a_l2,mid,35.0946
arm_a_l2,mid,32.8113
arm_a_l2,mid,32.9909
arm_a_l2,mid,33.1713
arm_a_l2,mid,32.8115
arm_a_l2,mid,34.6318
arm_a_l2,mid,34.1455
arm_a_l2,mid,35.4611
arm_a_l2,mid,35.8626
arm_a_l2,mid,34.4328
arm_a_l2,mid,34.4961
arm_a_l2,mid,34.2646
arm_a_l2,mid,34.4733
arm_a_l2,mid,33.1271
arm_a_l2,mid,33.9033
arm_a_l2,mid,33.639
arm_a_l2,mid,35.0699
arm_a_l2,mid,34.4185
arm_a_l2,mid,36.4294
arm_a_l2,mid,36.0669
arm_a_l2,mid,35.777
arm_a_l2,mid,35.7397
arm_a_l2,mid,35.4958
arm_a_l2,mid,35.8576
arm_a_l2,mid,32.8474
arm_a_l2,mid,34.07
arm_a_l2,mid,34.2853
arm_a_l2,mid,33.4902
arm_a_l2,mid,32.7163
arm_a_l2,mid,34.2031
arm_a_l2,mid,35.5024
arm_a_l2,mid,35.7562
arm_a_l2,mid,34.8559
arm_a_l2,mid,36.5793
arm_a_l2,mid,36.178
arm_a_l2,mid,36.6065
arm_a_l2,mid,36.1196
arm_a_l2,mid,37.0334
arm_a_l2,mid,33.7505
arm_a_l2,mid,36.1492
arm_a_l2,mid,35.1022
arm_a_l2,mid,36.041
arm_a_l2,mid,34.5201
arm_a_l2,mid,35.818
arm_a_l2,mid,34.9118
arm_a_l2,mid,35.1305
arm_a_l2,mid,35.6032
arm_a_l2,mid,36.212
arm_a_l2,mid,34.7103
arm_a_l2,mid,33.9373
arm_a_l2,mid,35.5099
arm_a_l2,mid,34.9612
arm_a_l2,mid,36.586
arm_a_l2,mid,36.8816
arm_a_l2,mid,33.7023
arm_a_l2,mid,36.0458
arm_a_l2,mid,34.9824
arm_a_l2,mid,37.3073
arm_a_l2,mid,35.6504
arm_a_l2,mid,35.6297
arm_a_l2,mid,35.923
arm_a_l2,mid,35.51
arm_a_l2,mid,34.3945
arm_a_l2,mid,35.6682
arm_a_l2,mid,36.1991
arm_a_l2,mid,35.9367
arm_a_l2,mid,34.2365
arm_a_l2,mid,36.6802
arm_a_l2,mid,33.1315
arm_a_l2,mid,35.7888
arm_a_l2,mid,34.4618
arm_a_l2,mid,34.8848
arm_a_l2,mid,34.0528
arm_a_l2,mid,33.0916
arm_a_l2,mid,35.1405
arm_a_l2,mid,34.6528
arm_a_l2,mid,35.5392
arm_a_l2,mid,34.5406
arm_a_l2,mid,35.2841
arm_a_l2,mid,33.8247
arm_a_l2,mid,35.0897
arm_a_l2,mid,34.0431
arm_a_l2,mid,34.6973
arm_a_l2,mid,35.5741
arm_a_l2,mid,32.9406
arm_a_l2,mid,34.4129
arm_a_l2,mid,33.8316
arm_a_l2,mid,33.0053
arm_a_l2,mid,32.8997
arm_a_l2,mid,35.6767
arm_a_l2,mid,36.0574
arm_a_l2,mid,33.8718
arm_a_l2,mid,32.7691
arm_a_l2,mid,34.8704
arm_a_l2,mid,33.4709
arm_a_l2,mid,35.3198
arm_a_l2,mid,35.4311
arm_a_l2,mid,35.4501
arm_a_l2,mid,35.1752
arm_a_l2,mid,33.619
arm_a_l2,mid,36.6845
arm_a_l2,mid,35.7611
arm_a_l2,mid,33.8133
arm_a_l2,mid,34.441
arm_a_l2,mid,33.0376
arm_a_l2,mid,35.692
arm_a_l2,mid,34.8643
arm_a_l2,mid,34.9307
arm_a_l2,mid,33.698
arm_a_l2,mid,37.4013
arm_a_l2,mid,34.5245
arm_a_l2,mid,34.9079
arm_a_l2,mid,33.904
arm_a_l2,mid,32.9202
arm_a_l2,mid,34.1297
arm_a_l2,mid,35.5846
arm_a_l2,mid,32.8647
arm_a_l2,mid,35.6899
arm_a_l2,mid,35.5012
arm_a_l2,mid,36.8468
arm_a_l2,mid,35.2674
arm_a_l2,mid,36.1816
arm_a_l2,mid,35.3551
arm_a_l2,mid,35.6985
arm_a_l2,mid,35.0258
arm_a_l2,mid,34.3573
arm_a_l2,mid,35.3264
arm_a_l2,mid,35.621
arm_a_l2,mid,35.8875
arm_a_l2,mid,37.3177
arm_a_l2,mid,36.7995
arm_a_l2,mid,36.1704
arm_a_l2,mid,33.8247
arm_a_l2,mid,36.0654
arm_a_l2,mid,36.6967
arm_a_l2,mid,35.9451
arm_a_l2,mid,34.7421
arm_a_l2,mid,35.1889
arm_a_l2,mid,34.5253
arm_a_l2,mid,33.7941
arm_a_l2,mid,36.7146
arm_a_l2,mid,33.6874
arm_a_l2,mid,35.022
arm_a_l2,mid,34.0863
arm_a_l2,mid,33.7507
arm_a_l2,mid,35.8193
arm_a_l2,mid,35.8344
arm_a_l2,mid,35.0274
arm_a_l2,mid,35.5238
arm_a_l2,mid,35.1313
arm_a_l2,mid,36.2757
arm_a_l2,mid,36.074
arm_a_l2,mid,34.1545
arm_a_l2,mid,34.4477
arm_a_l2,mid,33.0107
arm_a_l2,mid,33.9938
arm_a_l2,mid,36.1532
arm_a_l2,mid,34.2198
arm_a_l2,mid,36.1108
arm_a_l2,mid,32.8331
arm_a_l2,mid,35.89
arm_a_l2,mid,36.44
arm_a_l2,mid,37.107
arm_a_l2,mid,35.1337
arm_a_l2,mid,35.1548
arm_a_l2,mid,33.8773
arm_a_l2,mid,35.7626
arm_a_l2,mid,34.6114
arm_a_l2,mid,35.5546
arm_a_l2,mid,35.0778
arm_a_l2,mid,35.2855
arm_a_l2,mid,35.498
arm_a_l2,mid,36.2968
arm_a_l2,mid,34.9514
arm_a_l2,mid,33.8868
arm_a_l2,mid,34.5483
arm_a_l2,mid,32.8926
arm_a_l2,mid,34.1323
arm_a_l2,mid,32.8362
arm_a_l2,mid,34.3598
arm_a_l2,mid,34.7833
arm_a_l2,mid,34.7894
arm_a_l2,mid,35.2338
arm_a_l2,mid,36.4289
arm_a_l2,mid,34.5288
arm_a_l2,mid,33.5796
arm_a_l2,mid,35.2521
arm_a_l2,mid,34.5619
arm_a_l2,mid,34.9078
arm_a_l2,mid,35.2345
arm_a_l2,mid,35.1225
arm_a_l2,mid,34.6155
arm_a_l2,mid,35.2775
arm_a_l2,mid,34.8074
arm_a_l2,mid,34.7232
arm_a_l2,mid,34.5188
arm_a_l2,mid,34.6661
arm_a_l2,mid,34.6976
arm_a_l2,mid,33.9308
arm_a_l2,mid,35.1854
arm_a_l2,mid,34.7691
arm_a_l2,mid,35.2128
arm_a_l2,mid,35.469
arm_a_l2,mid,34.2946
arm_a_l2,mid,33.5916
arm_a_l2,mid,34.6996
arm_a_l2,mid,34.2123
arm_a_l2,mid,34.4376
arm_a_l2,mid,35.6053
arm_a_l2,mid,34.2726
arm_a_l2,mid,33.3395
arm_a_l2,mid,35.8916
arm_a_l2,mid,33.9828
arm_a_l2,mid,32.6261
arm_a_l2,mid,34.6292
arm_a_l2,mid,36.2298
arm_a_l2,mid,33.3745
arm_a_l2,mid,33.5403
arm_a_l2,mid,35.2093
arm_a_l2,mid,35.1107
arm_a_l2,mid,33.9354
arm_a_l2,mid,33.5018
arm_a_l2,mid,35.4613
arm_a_l2,mid,35.1767
arm_a_l2,mid,34.8903
arm_a_l2,mid,35.7859
arm_a_l2,mid,36.0444
arm_a_l2,mid,35.807
arm_a_l2,mid,35.9434
arm_a_l2,mid,35.2942
arm_a_l2,mid,34.896
arm_a_l2,mid,34.977
arm_a_l2,mid,33.1142
arm_a_l2,mid,35.0209
arm_a_l2,mid,34.8781
arm_a_l2,mid,35.2034
arm_a_l2,mid,34.5413
arm_a_l2,mid,32.9641
arm_a_l2,mid,34.2384
arm_a_l2,mid,35.7821
arm_a_l2,mid,34.2793
arm_a_l2,mid,35.6685
arm_a_l2,mid,35.021
arm_a_l2,mid,35.258
arm_a_l2,mid,34.5347
arm_a_l2,mid,36.215
arm_a_l2,mid,36.6504
arm_a_l2,mid,33.7329
arm_a_l2,mid,33.9905
arm_a_l2,mid,35.7687
arm_a_l2,mid,35.752
arm_a_l2,mid,34.0269
arm_a_l2,mid,36.8835
arm_a_l2,mid,36.8922
arm_a_l2,mid,34.5059
arm_a_l2,mid,35.1942
arm_a_l2,mid,35.8397
arm_a_l2,mid,34.1273
arm_a_l2,mid,34.4475
arm_a_l2,mid,34.6786
arm_a_l2,mid,35.5105
arm_a_l2,mid,35.0951
arm_a_l2,mid,35.7684
arm_a_l2,mid,35.5589
arm_a_l2,mid,34.8891
arm_a_l2,mid,34.7539
arm_a_l2,mid,35.0908
arm_a_l2,mid,35.2357
arm_a_l2,mid,35.5778
arm_a_l2,mid,34.4088
arm_a_l2,mid,34.9694
arm_a_l2,mid,34.5296
arm_a_l2,mid,34.4639
arm_a_l2,mid,34.2123
arm_a_l2,mid,35.3888
arm_a_l2,mid,33.9289
arm_a_l2,mid,35.025
arm_a_l2,mid,36.2046
arm_a_l2,mid,35.574
arm_a_l2,mid,34.9474
arm_a_l2,mid,34.2072
arm_a_l2,mid,36.4035
arm_a_l2,mid,34.421
arm_a_l2,mid,34.908
arm_a_l2,mid,34.7409
arm_a_l2,mid,34.6006
arm_a_l2,mid,35.132
arm_a_l2,mid,35.9392
arm_a_l2,mid,36.029
arm_a_l2,mid,35.0789
arm_a_l2,mid,35.9613
arm_a_l2,mid,34.3786
arm_a_l2,mid,31.8835
arm_a_l2,mid,34.6362
arm_a_l2,mid,34.036
arm_a_l2,mid,34.8027
arm_a_l2,mid,36.4482
arm_a_l2,mid,35.9137
arm_a_l2,mid,35.8442
arm_a_l2,mid,35.0459
arm_a_l2,mid,34.6357
arm_a_l2,mid,33.5436
arm_a_l2,mid,33.9349
arm_a_l2,mid,34.9153
arm_a_l2,mid,35.4632
arm_a_l2,mid,34.5507
arm_a_l2,mid,35.042
arm_a_l2,mid,34.9209
arm_a_l2,mid,35.523
arm_a_l2,mid,35.121
arm_a_l2,mid,35.8893
arm_a_l2,mid,36.0328
arm_a_l2,mid,35.8195
arm_a_l2,mid,36.0533
arm_a_l2,mid,34.4109
arm_a_l2,mid,34.0109
arm_a_l2,mid,34.771
arm_a_l2,mid,35.43
arm_a_l2,mid,35.9196
arm_a_l2,mid,35.8551
arm_a_l2,mid,34.7249
arm_a_l2,mid,34.4511
arm_a_l2,mid,34.2835
arm_a_l2,mid,34.8066
arm_a_l2,mid,36.8135
arm_a_l2,mid,34.8505
arm_a_l2,mid,35.0689
arm_b_nll,mid,33.1311
arm_b_nll,mid,31.8286
arm_b_nll,mid,32.6885
arm_b_nll,mid,33.4686
arm_b_nll,mid,32.5524
arm_b_nll,mid,33.5141
arm_b_nll,mid,33.2796
arm_b_nll,mid,33.6898
arm_b_nll,mid,32.048
arm_b_nll,mid,31.7887
arm_b_nll,mid,32.8564
arm_b_nll,mid,32.7679
arm_b_nll,mid,33.026
arm_b_nll,mid,34.5786
arm_b_nll,mid,33.7853
arm_b_nll,mid,32.2362
arm_b_nll,mid,33.7216
arm_b_nll,mid,33.0297
arm_b_nll,mid,33.0266
arm_b_nll,mid,33.3866
arm_b_nll,mid,34.5366
arm_b_nll,mid,33.2206
arm_b_nll,mid,33.6006
arm_b_nll,mid,32.0546
arm_b_nll,mid,32.7068
arm_b_nll,mid,33.4029
arm_b_nll,mid,31.77
arm_b_nll,mid,31.6436
arm_b_nll,mid,33.5858
arm_b_nll,mid,32.7058
arm_b_nll,mid,31.8483
arm_b_nll,mid,32.9441
arm_b_nll,mid,32.1183
arm_b_nll,mid,31.4308
arm_b_nll,mid,31.3071
arm_b_nll,mid,32.9686
arm_b_nll,mid,33.4959
arm_b_nll,mid,33.9393
arm_b_nll,mid,32.6445
arm_b_nll,mid,30.9844
arm_b_nll,mid,32.6772
arm_b_nll,mid,33.5166
arm_b_nll,mid,31.2282
arm_b_nll,mid,32.8772
arm_b_nll,mid,32.9814
arm_b_nll,mid,32.2608
arm_b_nll,mid,34.5934
arm_b_nll,mid,31.7165
arm_b_nll,mid,31.9714
arm_b_nll,mid,32.4503
arm_b_nll,mid,32.2531
arm_b_nll,mid,33.2486
arm_b_nll,mid,33.0969
arm_b_nll,mid,32.7144
arm_b_nll,mid,32.9047
arm_b_nll,mid,33.8485
arm_b_nll,mid,34.3143
arm_b_nll,mid,32.0132
arm_b_nll,mid,32.5618
arm_b_nll,mid,33.0582
arm_b_nll,mid,33.3692
arm_b_nll,mid,33.3244
arm_b_nll,mid,32.6766
arm_b_nll,mid,32.395
arm_b_nll,mid,33.3034
arm_b_nll,mid,31.5283
arm_b_nll,mid,31.525
arm_b_nll,mid,31.3715
arm_b_nll,mid,31.2715
arm_b_nll,mid,32.382
arm_b_nll,mid,34.2546
arm_b_nll,mid,34.2687
arm_b_nll,mid,33.4835
arm_b_nll,mid,33.9651
arm_b_nll,mid,33.6417
arm_b_nll,mid,32.3657
arm_b_nll,mid,32.1275
arm_b_nll,mid,32.6692
arm_b_nll,mid,33.7142
arm_b_nll,mid,32.6048
arm_b_nll,mid,33.8916
arm_b_nll,mid,33.382
arm_b_nll,mid,31.5701
arm_b_nll,mid,32.3426
arm_b_nll,mid,32.429
arm_b_nll,mid,34.9974
arm_b_nll,mid,33.0062
arm_b_nll,mid,33.3273
arm_b_nll,mid,32.1352
arm_b_nll,mid,33.1934
arm_b_nll,mid,32.9012
arm_b_nll,mid,32.1549
arm_b_nll,mid,34.1008
arm_b_nll,mid,32.3737
arm_b_nll,mid,33.1519
arm_b_nll,mid,31.921
arm_b_nll,mid,32.7416
arm_b_nll,mid,31.523
arm_b_nll,mid,32.3544
arm_b_nll,mid,33.1919
arm_b_nll,mid,33.4456
arm_b_nll,mid,32.1094
arm_b_nll,mid,33.4684
arm_b_nll,mid,33.211
arm_b_nll,mid,32.3635
arm_b_nll,mid,32.4505
arm_b_nll,mid,33.3989
arm_b_nll,mid,32.6031
arm_b_nll,mid,31.5869
arm_b_nll,mid,32.1908
arm_b_nll,mid,32.8042
arm_b_nll,mid,33.6721
arm_b_nll,mid,30.9859
arm_b_nll,mid,31.9212
arm_b_nll,mid,32.7173
arm_b_nll,mid,32.4578
arm_b_nll,mid,31.875
arm_b_nll,mid,32.7438
arm_b_nll,mid,32.8955
arm_b_nll,mid,34.6367
arm_b_nll,mid,32.5818
arm_b_nll,mid,33.2358
arm_b_nll,mid,33.4773
arm_b_nll,mid,33.3537
arm_b_nll,mid,32.9043
arm_b_nll,mid,31.949
arm_b_nll,mid,33.3278
arm_b_nll,mid,31.7621
arm_b_nll,mid,32.001
arm_b_nll,mid,33.1489
arm_b_nll,mid,32.6557
arm_b_nll,mid,32.6639
arm_b_nll,mid,32.193
arm_b_nll,mid,32.5096
arm_b_nll,mid,33.9812
arm_b_nll,mid,33.2011
arm_b_nll,mid,32.5876
arm_b_nll,mid,32.3118
arm_b_nll,mid,33.1514
arm_b_nll,mid,31.7049
arm_b_nll,mid,31.8962
arm_b_nll,mid,32.9826
arm_b_nll,mid,31.5009
arm_b_nll,mid,33.6631
arm_b_nll,mid,32.714
arm_b_nll,mid,31.814
arm_b_nll,mid,31.6978
arm_b_nll,mid,31.8647
arm_b_nll,mid,33.073
arm_b_nll,mid,32.2869
arm_b_nll,mid,32.6882
arm_b_nll,mid,31.6271
arm_b_nll,mid,31.3326
arm_b_nll,mid,32.9622
arm_b_nll,mid,33.983
arm_b_nll,mid,32.2124
arm_b_nll,mid,32.0526
arm_b_nll,mid,33.0543
arm_b_nll,mid,32.7139
arm_b_nll,mid,33.3028
arm_b_nll,mid,33.9875
arm_b_nll,mid,33.5877
arm_b_nll,mid,32.9285
arm_b_nll,mid,33.824
arm_b_nll,mid,34.3617
arm_b_nll,mid,34.4199
arm_b_nll,mid,34.0594
arm_b_nll,mid,32.5979
arm_b_nll,mid,32.5143
arm_b_nll,mid,30.4923
arm_b_nll,mid,32.6787
arm_b_nll,mid,32.7146
arm_b_nll,mid,32.9245
arm_b_nll,mid,32.1473
arm_b_nll,mid,33.9171
arm_b_nll,mid,33.1257
arm_b_nll,mid,33.5837
arm_b_nll,mid,31.7544
arm_b_nll,mid,32.5241
arm_b_nll,mid,31.4462
arm_b_nll,mid,30.687
arm_b_nll,mid,33.4314
arm_b_nll,mid,33.8938
arm_b_nll,mid,32.6113
arm_b_nll,mid,33.0369
arm_b_nll,mid,33.3406
arm_b_nll,mid,31.9088
arm_b_nll,mid,33.4599
arm_b_nll,mid,33.3763
arm_b_nll,mid,33.1873
arm_b_nll,mid,31.4133
arm_b_nll,mid,33.5788
arm_b_nll,mid,34.9483
arm_b_nll,mid,32.0669
arm_b_nll,mid,32.4787
arm_b_nll,mid,32.3287
arm_b_nll,mid,32.8869
arm_b_nll,mid,33.1173
arm_b_nll,mid,33.8815
arm_b_nll,mid,32.0539
arm_b_nll,mid,32.4939
arm_b_nll,mid,32.8001
arm_b_nll,mid,32.513
arm_b_nll,mid,33.0697
arm_b_nll,mid,32.3202
arm_b_nll,mid,33.8195
arm_b_nll,mid,33.7205
arm_b_nll,mid,33.5716
arm_b_nll,mid,32.5557
arm_b_nll,mid,32.1439
arm_b_nll,mid,32.1495
arm_b_nll,mid,33.1563
arm_b_nll,mid,33.8408
arm_b_nll,mid,33.5991
arm_b_nll,mid,32.7033
arm_b_nll,mid,32.2198
arm_b_nll,mid,32.3519
arm_b_nll,mid,33.6491
arm_b_nll,mid,32.2735
arm_b_nll,mid,32.8491
arm_b_nll,mid,34.4623
arm_b_nll,mid,33.1716
arm_b_nll,mid,32.9004
arm_b_nll,mid,32.3208
arm_b_nll,mid,33.6255
arm_b_nll,mid,31.5641
arm_b_nll,mid,33.6236
arm_b_nll,mid,32.2101
arm_b_nll,mid,34.3582
arm_b_nll,mid,32.3858
arm_b_nll,mid,32.3644
arm_b_nll,mid,32.3253
arm_b_nll,mid,33.8723
arm_b_nll,mid,33.2426
arm_b_nll,mid,34.464
arm_b_nll,mid,32.7376
arm_b_nll,mid,34.5922
arm_b_nll,mid,34.2555
arm_b_nll,mid,34.9854
arm_b_nll,mid,34.2207
arm_b_nll,mid,34.4617
arm_b_nll,mid,33.2207
arm_b_nll,mid,34.601
arm_b_nll,mid,33.5607
arm_b_nll,mid,32.4191
arm_b_nll,mid,33.2085
arm_b_nll,mid,33.9383
arm_b_nll,mid,33.3616
arm_b_nll,mid,34.9082
arm_b_nll,mid,35.4334
arm_b_nll,mid,34.8789
arm_b_nll,mid,32.5453
arm_b_nll,mid,34.9535
arm_b_nll,mid,34.0088
arm_b_nll,mid,32.9656
arm_b_nll,mid,33.2643
arm_b_nll,mid,32.9424
arm_b_nll,mid,33.8727
arm_b_nll,mid,34.0895
arm_b_nll,mid,34.2215
arm_b_nll,mid,34.3336
arm_b_nll,mid,32.1808
arm_b_nll,mid,35.4991
arm_b_nll,mid,35.1367
arm_b_nll,mid,35.1572
arm_b_nll,mid,35.19
arm_b_nll,mid,34.692
arm_b_nll,mid,33.5787
arm_b_nll,mid,34.5579
arm_b_nll,mid,34.3409
arm_b_nll,mid,34.586
arm_b_nll,mid,34.3646
arm_b_nll,mid,35.0981
arm_b_nll,mid,34.587
arm_b_nll,mid,33.3201
arm_b_nll,mid,32.8293
arm_b_nll,mid,31.7822
arm_b_nll,mid,33.7413
arm_b_nll,mid,33.9126
arm_b_nll,mid,34.0944
arm_b_nll,mid,34.904
arm_b_nll,mid,33.9513
arm_b_nll,mid,33.153
arm_b_nll,mid,34.0645
arm_b_nll,mid,32.6103
arm_b_nll,mid,35.2471
arm_b_nll,mid,33.4411
arm_b_nll,mid,33.2517
arm_b_nll,mid,34.771
arm_b_nll,mid,33.4846
arm_b_nll,mid,34.9494
arm_b_nll,mid,33.5274
arm_b_nll,mid,33.2727
arm_b_nll,mid,35.0454
arm_b_nll,mid,34.0988
arm_b_nll,mid,33.3702
arm_b_nll,mid,34.5978
arm_b_nll,mid,33.777
arm_b_nll,mid,31.9982
arm_b_nll,mid,32.2944
arm_b_nll,mid,32.2515
arm_b_nll,mid,32.1242
arm_b_nll,mid,33.6198
arm_b_nll,mid,33.2844
arm_b_nll,mid,34.3073
arm_b_nll,mid,34.6484
arm_b_nll,mid,33.4613
arm_b_nll,mid,33.7799
arm_b_nll,mid,33.5376
arm_b_nll,mid,33.2689
arm_b_nll,mid,32.1587
arm_b_nll,mid,33.526
arm_b_nll,mid,32.6767
arm_b_nll,mid,34.3139
arm_b_nll,mid,33.3629
arm_b_nll,mid,35.2022
arm_b_nll,mid,34.6143
arm_b_nll,mid,34.4529
arm_b_nll,mid,34.2486
arm_b_nll,mid,34.0538
arm_b_nll,mid,34.7101
arm_b_nll,mid,31.8671
arm_b_nll,mid,33.2204
arm_b_nll,mid,33.0715
arm_b_nll,mid,32.2492
arm_b_nll,mid,32.2354
arm_b_nll,mid,33.2994
arm_b_nll,mid,34.3142
arm_b_nll,mid,34.5464
arm_b_nll,mid,33.9556
arm_b_nll,mid,35.5394
arm_b_nll,mid,34.4693
arm_b_nll,mid,35.0675
arm_b_nll,mid,35.344
arm_b_nll,mid,35.327
arm_b_nll,mid,32.9754
arm_b_nll,mid,35.1703
arm_b_nll,mid,34.1212
arm_b_nll,mid,34.7693
arm_b_nll,mid,33.22
arm_b_nll,mid,34.6557
arm_b_nll,mid,33.9787
arm_b_nll,mid,34.0023
arm_b_nll,mid,34.3262
arm_b_nll,mid,35.2852
arm_b_nll,mid,33.5806
arm_b_nll,mid,32.7659
arm_b_nll,mid,34.2495
arm_b_nll,mid,33.9181
arm_b_nll,mid,35.3779
arm_b_nll,mid,35.3153
arm_b_nll,mid,32.7752
arm_b_nll,mid,34.8316
arm_b_nll,mid,34.0232
arm_b_nll,mid,35.2323
arm_b_nll,mid,34.7811
arm_b_nll,mid,34.3233
arm_b_nll,mid,34.7179
arm_b_nll,mid,34.6502
arm_b_nll,mid,33.3096
arm_b_nll,mid,34.1714
arm_b_nll,mid,34.8534
arm_b_nll,mid,34.5548
arm_b_nll,mid,33.6098
arm_b_nll,mid,35.1473
arm_b_nll,mid,32.4436
arm_b_nll,mid,34.6919
arm_b_nll,mid,33.219
arm_b_nll,mid,34.0668
arm_b_nll,mid,32.9171
arm_b_nll,mid,31.8037
arm_b_nll,mid,34.1709
arm_b_nll,mid,33.3301
arm_b_nll,mid,34.1869
arm_b_nll,mid,33.3984
arm_b_nll,mid,33.7681
arm_b_nll,mid,32.9416
arm_b_nll,mid,33.9172
arm_b_nll,mid,33.3278
arm_b_nll,mid,33.7669
arm_b_nll,mid,34.5207
arm_b_nll,mid,32.1709
arm_b_nll,mid,33.4361
arm_b_nll,mid,32.6337
arm_b_nll,mid,31.9886
arm_b_nll,mid,31.8658
arm_b_nll,mid,34.6189
arm_b_nll,mid,34.6745
arm_b_nll,mid,33.0605
arm_b_nll,mid,31.8661
arm_b_nll,mid,33.8961
arm_b_nll,mid,32.9676
arm_b_nll,mid,34.2191
arm_b_nll,mid,34.0796
arm_b_nll,mid,34.5808
arm_b_nll,mid,34.2287
arm_b_nll,mid,32.3139
arm_b_nll,mid,35.4636
arm_b_nll,mid,35.0176
arm_b_nll,mid,33.3517
arm_b_nll,mid,33.4159
arm_b_nll,mid,32.2261
arm_b_nll,mid,34.6104
arm_b_nll,mid,33.6852
arm_b_nll,mid,33.7934
arm_b_nll,mid,33.5049
arm_b_nll,mid,36.0617
arm_b_nll,mid,33.671
arm_b_nll,mid,33.5599
arm_b_nll,mid,33.1192
arm_b_nll,mid,32.0038
arm_b_nll,mid,33.4324
arm_b_nll,mid,34.4417
arm_b_nll,mid,32.0682
arm_b_nll,mid,34.8618
arm_b_nll,mid,34.0726
arm_b_nll,mid,35.2367
arm_b_nll,mid,34.2743
arm_b_nll,mid,34.6344
arm_b_nll,mid,33.8808
arm_b_nll,mid,34.4501
arm_b_nll,mid,33.7613
arm_b_nll,mid,33.3875
arm_b_nll,mid,34.1979
arm_b_nll,mid,34.2339
arm_b_nll,mid,34.2535
arm_b_nll,mid,36.123
arm_b_nll,mid,35.9102
arm_b_nll,mid,34.96
arm_b_nll,mid,32.7646
arm_b_nll,mid,34.8457
arm_b_nll,mid,35.6297
arm_b_nll,mid,35.0826
arm_b_nll,mid,33.507
arm_b_nll,mid,34.1378
